id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_2,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
30663,TRT22,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,1,61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Segundo Grau,61.0
30676,TRT22,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,76,1211,44716,137,1218,530,161,56,270,0,0,0,0,76,127,79,0,Segundo Grau,326.3941605839416
30676,TRT22,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,7,72,1115,4,64,8,4,26,13,1,0,8,0,1,2,1,0,Segundo Grau,278.75
30676,TRT22,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,7,33,991,5,16,8,4,4,4,0,0,17,0,1,1,1,0,Segundo Grau,198.2
30677,TRT22,Justiça do Trabalho,1,1,0,0,0,1,Sim,2023-04-30,435,1045,28,2,620,2,0,4,174,0,0,425,0,0,0,0,0,Segundo Grau,14.0
80048,TRT22,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,124,1443,2478,17,929,294,56,211,157,0,0,514,4,0,8,1,0,Primeiro Grau,145.76470588235293
80049,TRT22,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,163,1792,156589,167,1393,232,131,288,170,0,0,399,5,4,9,4,0,Primeiro Grau,937.6586826347306
27364,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,56,468,14583,57,525,158,78,72,44,0,1,0,2,26,42,29,0,Segundo Grau,255.8421052631579
27364,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,3,13,130,3,11,1,2,6,1,1,0,2,0,0,0,0,0,Segundo Grau,43.333333333333336
27364,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,10,83,3058,18,30,25,12,11,6,0,0,53,1,12,8,22,0,Segundo Grau,169.88888888888889
27364,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,2,12,109,1,5,3,2,3,0,0,0,7,0,1,1,0,0,Segundo Grau,109.0
27366,TRT23,Justiça do Trabalho,1,1,0,0,0,1,Sim,2023-04-30,,,594,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,594.0
27366,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,76,498,16495,53,563,216,107,72,65,0,0,0,1,30,33,27,0,Segundo Grau,311.22641509433964
27366,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,,22,795,9,17,5,1,17,2,0,1,5,0,0,1,0,0,Segundo Grau,88.33333333333333
27366,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,12,96,3431,13,36,39,20,11,9,0,0,60,0,2,3,9,0,Segundo Grau,263.9230769230769
27368,TRT23,Justiça do Trabalho,1,1,0,0,0,1,Sim,2023-04-30,,,195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,195.0
27368,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,79,637,18798,63,702,325,36,41,54,0,0,0,1,8,28,29,0,Segundo Grau,298.3809523809524
27368,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,1,23,390,2,23,7,0,11,1,0,1,0,0,1,2,0,0,Segundo Grau,195.0
27368,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,8,98,2505,14,39,50,3,4,2,0,0,59,0,5,3,4,0,Segundo Grau,178.92857142857142
27368,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,11,170,1,6,7,1,0,0,0,0,5,0,0,2,0,0,Segundo Grau,170.0
27368,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,2,169,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,169.0
27368,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,,196,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Segundo Grau,196.0
27369,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,77,641,10561,35,689,209,68,63,40,0,0,0,0,15,33,55,0,Segundo Grau,301.74285714285713
27369,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,2,22,230,1,20,4,1,8,2,2,0,2,0,0,3,0,0,Segundo Grau,230.0
27369,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,10,96,560,2,49,25,12,8,4,0,0,47,0,3,9,2,0,Segundo Grau,280.0
27377,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,148,1636,19905,37,663,75,91,485,187,0,0,973,1,1,3,1,0,Primeiro Grau,537.972972972973
27378,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,95,1377,29912,42,494,49,60,443,107,0,1,883,2,6,7,7,0,Primeiro Grau,712.1904761904761
27379,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,72,1197,36842,40,548,138,40,469,88,0,0,649,2,5,15,1,0,Primeiro Grau,921.05
27380,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,124,1411,32907,73,535,125,85,379,222,0,0,876,0,2,6,3,0,Primeiro Grau,450.7808219178082
27381,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,130,1225,16015,44,497,16,58,461,228,0,2,728,16,1,2,1,0,Primeiro Grau,363.97727272727275
27382,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,54,1427,5246,8,747,70,62,377,130,0,0,680,5,3,12,1,0,Primeiro Grau,655.75
27383,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,118,1392,14208,39,399,34,45,345,172,0,0,993,2,2,8,2,0,Primeiro Grau,364.3076923076923
27384,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,110,1416,19880,41,735,135,60,392,138,1,2,681,9,1,9,3,0,Primeiro Grau,484.8780487804878
27385,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,164,1426,14271,29,652,160,52,399,464,1,1,774,2,4,13,3,0,Primeiro Grau,492.1034482758621
27386,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,76,827,19712,47,315,50,46,229,184,0,0,512,0,0,3,2,0,Primeiro Grau,419.40425531914894
27387,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,40,819,20963,41,358,63,77,578,286,0,1,461,3,3,3,3,0,Primeiro Grau,511.2926829268293
27388,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,59,1334,34208,76,543,88,73,444,107,0,0,791,2,0,5,0,0,Primeiro Grau,450.10526315789474
27389,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,34,520,12379,20,213,58,18,178,91,0,0,307,1,1,7,1,0,Primeiro Grau,618.95
27390,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,196,1733,7290,35,1253,327,31,287,119,0,0,480,0,2,11,1,0,Primeiro Grau,208.28571428571428
27391,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,141,1787,19673,42,1219,330,48,506,153,1,0,568,2,1,1,2,0,Primeiro Grau,468.4047619047619
27392,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,36,628,21117,19,188,13,20,161,67,0,0,440,0,0,4,0,0,Primeiro Grau,1111.421052631579
27393,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,68,1111,13391,54,379,43,69,493,326,0,0,732,3,2,3,1,0,Primeiro Grau,247.9814814814815
27394,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,351,8536,38,98,3,37,129,65,1,0,253,0,1,0,1,0,Primeiro Grau,224.6315789473684
27395,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,39,369,9141,18,173,53,22,95,44,0,0,196,0,0,2,1,0,Primeiro Grau,507.8333333333333
27396,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,32,298,12026,23,179,46,21,122,39,0,0,119,4,1,5,0,0,Primeiro Grau,522.8695652173913
27397,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,45,798,18533,39,445,38,65,321,91,0,0,353,1,1,1,0,0,Primeiro Grau,475.20512820512823
27398,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,56,2077,27818,18,718,206,3,148,103,1,0,1359,1,4,24,2,0,Primeiro Grau,1545.4444444444443
27399,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,83,821,10910,48,450,150,15,219,88,1,0,371,1,2,8,1,0,Primeiro Grau,227.29166666666666
27400,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,109,641,4275,22,406,41,42,172,83,0,0,235,0,1,4,5,0,Primeiro Grau,194.3181818181818
27401,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,20,476,6156,13,162,28,19,62,29,0,0,314,1,0,1,0,0,Primeiro Grau,473.53846153846155
27402,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,282,699,3741,22,457,87,47,208,46,0,0,242,13,1,1,2,0,Primeiro Grau,170.04545454545453
27403,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,48,427,9091,29,135,9,37,88,70,0,0,292,2,1,1,1,0,Primeiro Grau,313.48275862068965
27404,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,82,485,8072,26,284,23,38,216,61,0,0,201,0,0,0,0,0,Primeiro Grau,310.46153846153845
27405,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,75,1346,49771,80,806,201,48,275,106,0,0,540,2,0,3,1,0,Primeiro Grau,622.1375
27406,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,296,1273,17853,52,369,25,80,236,388,0,0,904,1,1,4,0,0,Primeiro Grau,343.3269230769231
27407,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,21,856,18631,28,409,160,40,301,37,0,1,447,0,0,4,0,0,Primeiro Grau,665.3928571428571
27408,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,19,439,7146,18,191,34,30,119,41,0,0,248,2,2,3,2,0,Primeiro Grau,397.0
27410,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,112,544,3099,35,306,12,86,216,116,0,0,238,2,3,2,5,0,Primeiro Grau,88.54285714285714
27411,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,28,243,28560,27,111,11,21,65,10,0,0,132,0,1,3,0,0,Primeiro Grau,1057.7777777777778
27412,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,34,346,7715,22,192,41,33,131,50,0,0,154,0,3,4,4,0,Primeiro Grau,350.6818181818182
27414,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,46,470,7861,13,207,56,25,131,84,0,0,263,3,1,1,0,0,Primeiro Grau,604.6923076923077
77287,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,87,776,18463,75,822,316,145,79,27,0,0,0,0,36,40,49,0,Segundo Grau,246.17333333333335
77287,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,3,18,734,8,17,0,4,15,0,0,0,1,0,1,2,0,0,Segundo Grau,91.75
77287,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,8,69,582,3,23,9,36,1,0,0,0,46,0,5,5,2,0,Segundo Grau,194.0
81557,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,4,10248,7,0,4,0,3,0,0,0,0,0,0,0,0,0,Segundo Grau,1464.0
81557,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,3,10,163,3,10,1,3,2,1,0,1,0,0,2,2,0,0,Segundo Grau,54.333333333333336
81558,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,83,391,10731,23,276,37,55,222,29,0,0,115,0,0,3,0,0,Primeiro Grau,466.5652173913044
81559,TRT23,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,61,583,14250,48,244,12,53,257,206,0,0,339,0,2,4,2,0,Primeiro Grau,296.875
83928,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,73,598,19239,48,667,296,97,74,51,0,1,0,2,32,39,27,0,Segundo Grau,400.8125
83928,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,2,19,944,9,14,6,1,10,1,0,0,5,0,2,5,0,0,Segundo Grau,104.88888888888889
83928,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,11,102,2069,11,40,31,27,14,6,0,0,62,0,9,7,21,0,Segundo Grau,188.0909090909091
83928,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,2,15,406,3,9,5,6,3,0,0,0,6,0,2,2,2,0,Segundo Grau,135.33333333333334
84263,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,81,759,17542,85,834,266,145,62,47,0,0,0,2,43,57,51,0,Segundo Grau,206.3764705882353
84263,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,4,25,136,3,21,3,1,12,3,0,0,4,0,2,3,0,0,Segundo Grau,45.333333333333336
84263,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,13,112,2052,12,38,58,10,5,5,0,0,74,0,2,1,8,0,Segundo Grau,171.0
84263,TRT23,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,5,466,2,1,1,0,0,1,0,0,4,0,0,0,0,0,Segundo Grau,233.0
20790,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,53,216,10930,53,222,35,94,16,0,0,0,0,0,15,6,11,0,Segundo Grau,206.22641509433961
20790,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,5,19,268,4,14,1,7,2,0,0,0,5,0,0,0,1,0,Segundo Grau,67.0
20791,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,65,515,15322,58,553,371,97,17,2,1,0,0,0,13,35,17,0,Segundo Grau,264.17241379310343
20791,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,2,11,243,2,11,4,4,2,0,0,0,0,0,1,2,2,0,Segundo Grau,121.5
20791,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,20,98,411,2,62,67,9,5,0,0,0,36,0,2,3,0,0,Segundo Grau,205.5
20792,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,41,226,8463,70,225,13,116,16,0,0,0,1,0,21,11,34,0,Segundo Grau,120.9
20792,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,6,24,1060,9,18,1,15,2,1,0,0,6,0,2,0,3,0,Segundo Grau,117.77777777777777
20792,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,1,1,50,1,2,0,2,0,0,0,0,0,0,0,0,0,0,Segundo Grau,50.0
20793,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,40,427,17862,52,444,105,106,16,1,0,0,0,0,44,26,27,0,Segundo Grau,343.5
20793,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,1,6,440,3,6,1,5,1,0,0,0,0,0,0,1,1,0,Segundo Grau,146.66666666666666
20793,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,4,62,339,2,43,27,7,4,0,0,0,19,0,2,4,0,0,Segundo Grau,169.5
20793,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,1,9,71,1,7,5,0,0,0,0,0,2,0,0,0,0,0,Segundo Grau,71.0
20794,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,7,5886,6,7,1,1,0,0,0,0,0,0,0,0,0,0,Segundo Grau,981.0
20794,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,,,171,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Segundo Grau,171.0
20795,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,75,509,12049,54,435,224,98,13,3,0,0,74,0,17,17,16,0,Segundo Grau,223.12962962962962
20795,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,6,44,817,5,29,12,15,4,0,0,0,15,0,1,1,2,0,Segundo Grau,163.4
20797,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,,9,279,2,9,0,3,2,0,0,0,0,0,0,3,0,0,Segundo Grau,139.5
20798,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,21,40,675,3,40,12,2,18,2,2,0,0,0,0,0,4,0,Segundo Grau,225.0
20812,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,12,97,1392,21,38,0,25,25,64,0,0,59,0,0,0,0,0,Primeiro Grau,66.28571428571429
20813,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,27,398,5484,14,264,41,21,120,48,0,0,134,5,2,3,0,0,Primeiro Grau,391.7142857142857
20814,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,10,244,2231,7,101,10,19,40,24,0,0,143,0,1,1,0,0,Primeiro Grau,318.7142857142857
20815,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,68,1612,15246,60,1083,46,65,129,116,0,0,529,1,2,22,3,0,Primeiro Grau,254.1
20815,TRT24,Justiça do Trabalho,0,1,0,0,1,0,Sim,2023-04-30,4,,92,1,0,0,0,4,0,0,0,0,0,0,0,0,0,Primeiro Grau,92.0
20817,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,28,425,14911,31,156,17,40,104,35,0,0,269,2,0,1,1,0,Primeiro Grau,481.0
20818,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,23,452,6908,24,210,38,30,35,65,0,0,242,0,0,0,2,0,Primeiro Grau,287.8333333333333
20819,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,43,837,52344,60,535,12,71,187,321,0,0,302,0,2,5,2,0,Primeiro Grau,872.4
20819,TRT24,Justiça do Trabalho,0,1,0,0,1,0,Sim,2023-04-30,,,121,1,0,0,1,0,1,0,0,0,0,0,0,0,0,Primeiro Grau,121.0
20820,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,32,175,38834,41,110,9,43,53,19,0,0,65,0,1,1,2,0,Primeiro Grau,947.170731707317
20821,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,21,426,16219,23,170,22,56,96,38,0,0,256,1,0,1,0,0,Primeiro Grau,705.1739130434783
20822,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,38,213,2236,32,54,10,33,34,100,0,0,159,0,0,0,0,0,Primeiro Grau,69.875
20823,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,60,539,14270,17,124,2,24,44,106,0,0,415,1,1,2,1,0,Primeiro Grau,839.4117647058823
20824,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,26,378,26841,34,228,0,24,184,37,1,0,150,0,0,0,0,0,Primeiro Grau,789.4411764705883
20825,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,35,569,12439,30,222,2,51,153,67,0,1,347,2,2,4,1,0,Primeiro Grau,414.6333333333333
20826,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,10,243,5218,11,175,23,16,60,15,0,0,68,0,1,5,0,0,Primeiro Grau,474.3636363636364
20827,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,44,686,21442,51,550,38,90,47,45,0,0,136,3,2,7,1,0,Primeiro Grau,420.4313725490196
20828,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,19,197,12280,14,120,71,27,14,25,0,0,77,0,0,0,0,0,Primeiro Grau,877.1428571428571
20829,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,49,857,87011,88,556,17,108,195,120,0,0,301,0,11,3,12,0,Primeiro Grau,988.7613636363636
20830,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,89,1273,31678,60,801,7,86,223,226,0,0,472,2,1,11,0,0,Primeiro Grau,527.9666666666667
20831,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,50,630,27085,87,441,80,74,112,58,0,0,189,0,2,1,3,0,Primeiro Grau,311.32183908045977
20832,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,55,758,24400,69,297,11,81,177,114,0,0,461,0,0,3,0,0,Primeiro Grau,353.6231884057971
20833,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,52,1518,100199,106,884,248,117,235,102,0,0,634,0,2,16,6,0,Primeiro Grau,945.2735849056604
20833,TRT24,Justiça do Trabalho,0,1,0,0,1,0,Sim,2023-04-30,6,,174,2,0,0,0,1,0,0,0,0,0,0,0,0,0,Primeiro Grau,87.0
20834,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,47,1944,38698,48,1578,481,61,189,190,1,0,366,2,6,14,4,0,Primeiro Grau,806.2083333333334
20835,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,33,1329,54207,45,667,188,40,185,92,0,0,662,2,7,8,6,0,Primeiro Grau,1204.6
20836,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,77,1628,40399,45,1392,434,91,232,284,0,0,236,0,5,20,6,0,Primeiro Grau,897.7555555555556
20837,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,44,1696,23466,35,729,50,31,139,90,0,0,967,2,9,25,12,0,Primeiro Grau,670.4571428571429
20837,TRT24,Justiça do Trabalho,0,1,0,0,1,0,Sim,2023-04-30,3,,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,87.0
82301,TRT24,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,28,498,7031,22,300,78,24,70,82,0,0,198,1,1,2,0,0,Primeiro Grau,319.59090909090907
82501,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,1,139,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Segundo Grau,139.0
82624,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,50,959,44514,131,971,293,178,111,346,0,0,0,0,75,62,82,0,Segundo Grau,339.80152671755724
82624,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,,25,1072,3,23,8,5,27,6,0,0,2,0,4,7,2,0,Segundo Grau,357.3333333333333
82624,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,3,68,1799,8,47,26,19,8,18,0,0,21,0,8,5,12,0,Segundo Grau,224.875
83445,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,211,14437,69,218,36,103,16,0,0,0,0,0,9,16,21,0,Segundo Grau,209.231884057971
83445,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,1,12,1135,8,11,0,11,2,0,0,0,1,0,0,2,2,0,Segundo Grau,141.875
83445,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,25,899,5,20,4,11,3,0,0,0,5,0,2,2,1,0,Segundo Grau,179.8
83445,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,,2,239,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,239.0
84790,TRT24,Justiça do Trabalho,1,1,0,0,0,1,Sim,2023-04-30,10,172,2412,23,97,0,34,70,1,0,0,75,0,0,0,0,0,Segundo Grau,104.8695652173913
85091,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,52,339,17490,71,335,117,120,23,2,0,0,4,0,17,22,23,0,Segundo Grau,246.33802816901408
85091,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Sim,2023-04-30,2,16,300,3,16,3,5,2,0,0,0,0,0,0,0,1,0,Segundo Grau,100.0
85091,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,8,35,975,7,27,15,10,8,0,0,0,8,0,6,6,4,0,Segundo Grau,139.28571428571428
85091,TRT24,Justiça do Trabalho,1,1,0,1,0,0,Não,2023-04-30,1,1,142,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Segundo Grau,142.0
19135,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,116,423,8867,25,229,40,22,250,147,0,0,194,10,0,2,0,0,Primeiro Grau,354.68
19136,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,115,329,3485,20,180,26,33,191,100,0,0,149,2,0,3,0,0,Primeiro Grau,174.25
19137,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,136,1679,25034,40,1360,141,129,515,132,1,0,319,10,1,7,1,0,Primeiro Grau,625.85
19138,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,254,1291,25759,72,744,42,58,897,117,1,1,547,5,6,15,6,0,Primeiro Grau,357.7638888888889
19139,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,154,357,4435,37,307,3,45,183,37,0,0,50,7,0,1,0,0,Primeiro Grau,119.86486486486487
19140,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,33,2026,70555,60,2017,34,76,729,85,0,0,9,5,7,11,6,0,Primeiro Grau,1175.9166666666667
19141,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,47,1404,27656,30,847,45,52,598,133,0,0,557,0,2,13,2,0,Primeiro Grau,921.8666666666667
19142,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,97,1708,21632,43,1060,98,70,277,116,0,0,648,1,1,10,0,0,Primeiro Grau,503.06976744186045
19143,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,76,566,12594,18,388,19,33,331,55,0,0,178,11,4,5,4,0,Primeiro Grau,699.6666666666666
19144,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,30,866,30941,45,631,47,57,592,89,0,0,235,1,0,8,2,0,Primeiro Grau,687.5777777777778
19145,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,22,239,4806,20,168,6,22,240,13,0,0,71,7,1,0,1,0,Primeiro Grau,240.3
19146,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,21,411,9816,29,288,27,42,328,54,0,0,123,12,2,4,4,0,Primeiro Grau,338.48275862068965
19147,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,57,460,16070,27,315,16,43,339,92,0,0,145,7,3,8,0,0,Primeiro Grau,595.1851851851852
19148,TRT3,Justiça do Trabalho,0,1,0,0,0,0,Sim,2023-04-30,175,528,9033,23,370,22,49,304,171,0,0,158,4,0,0,0,0,Primeiro Grau,392.7391304347826
