id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau_G2,id_formato,procedimento_1,procedimento_3,procedimento_4,procedimento_5,procedimento_6,procedimento_7,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind4,ind11,ind24,ind25,ind26,formato_Físico,grau,tramit_tmp
29938,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,142,2512,46022,71,1946,76,188,708,607,0,0,566,0,10,29,9,0,Primeiro Grau,648.1971830985915
29939,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,1070,3,3,1068,8,0,18,0,0,0,2,0,0,0,0,0,Primeiro Grau,1.0
29939,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,108,2329,76615,149,1658,187,128,633,229,1,2,671,143,15,38,15,0,Primeiro Grau,514.1946308724832
29939,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,57,1601,25360,70,1098,12,67,884,178,0,0,503,0,3,17,4,0,Primeiro Grau,362.2857142857143
29940,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,11,330,5,5,329,3,0,11,0,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29940,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,107,1577,12536,72,1263,229,114,311,150,1,2,314,126,12,45,15,0,Primeiro Grau,174.11111111111111
29940,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,48,1223,22582,47,769,19,70,442,120,0,0,454,13,9,4,8,0,Primeiro Grau,480.468085106383
29941,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,324,17,3,322,4,0,9,1,0,0,2,0,0,0,0,0,Primeiro Grau,5.666666666666667
29941,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,134,1841,155261,262,1111,106,151,392,458,2,7,730,88,19,17,24,0,Primeiro Grau,592.5992366412214
29941,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,177,1938,46312,60,1061,77,100,582,450,0,0,877,1,8,5,5,0,Primeiro Grau,771.8666666666667
29942,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,1006,7,3,995,8,0,13,0,0,0,11,0,0,1,0,0,Primeiro Grau,2.3333333333333335
29942,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,95,2877,67929,113,1834,87,125,276,179,1,8,1043,135,14,20,13,0,Primeiro Grau,601.141592920354
29942,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,68,2344,14034,34,1553,22,35,363,134,0,0,791,0,8,72,8,0,Primeiro Grau,412.7647058823529
29943,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,438,6,1,436,4,0,15,4,0,1,2,0,0,0,0,0,Primeiro Grau,6.0
29943,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,2857,198201,285,2189,116,195,278,302,3,5,668,197,19,31,17,0,Primeiro Grau,695.4421052631579
29943,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,38,1708,1,25,0,0,3,0,0,0,13,0,0,0,0,0,Primeiro Grau,1708.0
29943,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,200,3161,31350,35,2520,47,83,508,168,0,1,641,0,4,16,9,0,Primeiro Grau,895.7142857142857
29944,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,590,10,2,588,8,1,5,0,0,0,2,0,0,0,0,0,Primeiro Grau,5.0
29944,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,122,3889,209468,205,3056,224,225,539,303,0,0,833,253,36,64,43,0,Primeiro Grau,1021.7951219512195
29944,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,48,16673,3,9,0,2,1,0,0,0,39,0,0,0,0,0,Primeiro Grau,5557.666666666667
29944,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,69,3290,38996,50,2728,47,85,547,137,1,1,562,0,8,59,6,0,Primeiro Grau,779.92
29945,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,974,1,1,973,52,0,10,1,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29945,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,93,3133,1475253,383,2263,211,278,336,361,1,2,870,176,50,25,53,0,Primeiro Grau,3851.835509138381
29945,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,25,5570,1,7,2,0,1,2,0,0,18,0,0,1,0,0,Primeiro Grau,5570.0
29945,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,30,20616,3,11,0,0,4,3,0,0,19,0,0,0,0,0,Primeiro Grau,6872.0
29945,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,65,2080,37587,74,1681,28,75,388,224,1,0,399,1,4,17,18,0,Primeiro Grau,507.93243243243245
29946,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,353,6,3,353,7,0,7,0,0,0,0,0,0,0,0,0,Primeiro Grau,2.0
29946,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,121,3363,229318,203,1977,120,193,553,275,0,1,1386,167,45,18,41,0,Primeiro Grau,1129.6453201970444
29946,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,52,2043,25031,33,1495,31,56,528,53,0,0,548,0,5,5,6,0,Primeiro Grau,758.5151515151515
29947,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,10,407,4,4,407,10,0,12,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29947,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,119,1702,51044,135,1400,219,136,387,270,1,11,302,144,27,18,28,0,Primeiro Grau,378.10370370370373
29947,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,34,4709,1,16,3,1,8,7,0,0,18,0,0,0,0,0,Primeiro Grau,4709.0
29947,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,574,3859,44033,56,2530,493,124,787,736,1,1,1329,0,11,47,18,0,Primeiro Grau,786.3035714285714
29948,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,100,2248,51736,116,1907,250,165,376,251,1,2,341,169,39,53,21,0,Primeiro Grau,446.0
29948,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,37,2990,42792,53,2064,59,58,506,167,0,0,926,0,6,13,5,0,Primeiro Grau,807.3962264150944
29949,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,133,2498,69526,112,1751,157,76,452,131,3,6,747,106,24,28,15,0,Primeiro Grau,620.7678571428571
29949,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,57,2974,28616,54,1554,99,67,532,94,1,2,1420,0,9,36,9,0,Primeiro Grau,529.925925925926
29950,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,421,10,2,416,1,0,23,1,0,0,5,0,0,0,0,0,Primeiro Grau,5.0
29950,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,112,2109,145526,145,1772,218,130,321,206,0,3,337,126,19,64,13,0,Primeiro Grau,1003.6275862068966
29950,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,8,28,1,5,0,0,3,0,0,0,3,0,0,0,0,0,Primeiro Grau,28.0
29950,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,89,1610,47422,102,1115,53,117,447,162,0,1,495,0,9,18,5,0,Primeiro Grau,464.921568627451
29951,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,349,6,3,348,3,0,5,0,0,0,1,0,0,0,0,0,Primeiro Grau,2.0
29951,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,106,2542,1028213,267,1608,76,276,411,275,1,2,934,153,21,31,16,0,Primeiro Grau,3850.9850187265915
29951,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,49,88701,18,4,1,19,2,1,0,0,45,0,0,0,0,0,Primeiro Grau,4927.833333333333
29951,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,54,2109,37762,79,1447,34,64,644,149,0,0,662,0,10,24,5,0,Primeiro Grau,478.0
29952,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,460,5,3,460,10,0,12,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.6666666666666667
29952,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,94,2038,85191,116,1365,184,153,248,162,1,2,673,137,10,28,14,0,Primeiro Grau,734.4051724137931
29952,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,35,7740,1,22,11,1,4,3,0,0,13,0,0,0,0,0,Primeiro Grau,7740.0
29952,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,163,3396,30784,57,2468,464,94,417,113,0,0,928,1,7,14,8,0,Primeiro Grau,540.0701754385965
29953,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,503,7531,8,502,1,1,11,0,0,0,1,0,0,0,0,0,Primeiro Grau,941.375
29953,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,107,2704,195875,145,1875,118,280,432,320,1,4,829,167,13,13,16,0,Primeiro Grau,1350.8620689655172
29953,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,57,4479,1,7,0,2,6,2,0,0,50,0,0,1,0,0,Primeiro Grau,4479.0
29953,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,59,2335,35807,64,1557,19,122,679,277,0,0,778,1,2,19,4,0,Primeiro Grau,559.484375
29954,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,1034,8,2,1025,9,0,16,0,0,0,9,0,0,0,0,0,Primeiro Grau,4.0
29954,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,108,3839,59377,73,1891,107,101,404,187,1,6,1948,79,19,24,8,0,Primeiro Grau,813.3835616438356
29954,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,39,1851,5239,13,1195,41,26,366,108,1,0,656,0,1,6,1,0,Primeiro Grau,403.0
29955,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,436,2,1,434,49,0,7,0,0,0,2,0,0,0,0,0,Primeiro Grau,2.0
29955,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,114,3148,65175,96,2437,391,145,317,190,0,3,711,195,19,48,19,0,Primeiro Grau,678.90625
29955,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,36,4104,32223,47,3203,1421,47,442,140,0,0,901,0,8,31,2,0,Primeiro Grau,685.5957446808511
29956,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,346,4,4,342,6,0,9,0,0,0,4,0,0,1,0,0,Primeiro Grau,1.0
29956,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,111,3321,95272,119,1858,223,154,290,228,1,9,1463,140,8,79,45,0,Primeiro Grau,800.6050420168067
29956,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,65,6434,1,0,0,0,1,0,0,0,0,0,1,0,1,0,Primeiro Grau,6434.0
29956,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,43,1587,1,7,0,1,1,1,0,0,36,0,0,0,0,0,Primeiro Grau,1587.0
29956,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,49,1958,26796,51,889,69,137,321,145,0,0,1069,0,7,28,5,0,Primeiro Grau,525.4117647058823
29957,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,495,27,2,493,29,0,11,1,0,0,2,0,0,0,0,0,Primeiro Grau,13.5
29957,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,101,3717,225879,152,2923,488,191,637,245,0,6,794,205,26,65,20,0,Primeiro Grau,1486.046052631579
29957,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,29,5610,1,3,0,1,1,1,0,0,26,0,0,1,0,0,Primeiro Grau,5610.0
29957,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,40,4082,1,21,7,0,5,1,0,0,19,0,0,0,0,0,Primeiro Grau,4082.0
29957,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,77,2728,49215,59,1958,345,66,516,124,0,0,770,1,6,32,8,0,Primeiro Grau,834.1525423728814
29958,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,999,13,4,998,10,0,15,0,0,0,1,0,0,0,0,0,Primeiro Grau,3.25
29958,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,92,3211,232965,190,1830,214,206,314,293,1,1,1381,144,21,25,27,0,Primeiro Grau,1226.1315789473683
29958,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,18,5554,1,4,1,0,1,1,0,0,14,0,0,0,0,0,Primeiro Grau,5554.0
29958,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,118,2726,239727,218,1737,238,214,856,331,0,0,989,0,27,29,29,0,Primeiro Grau,1099.665137614679
29959,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,510,483,12,508,5,0,26,0,0,0,2,0,0,0,0,0,Primeiro Grau,40.25
29959,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,102,2389,110402,171,1861,164,141,296,231,3,4,528,157,27,57,20,0,Primeiro Grau,645.625730994152
29959,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,68,2446,27558,31,1882,193,51,287,133,0,0,564,1,6,22,9,0,Primeiro Grau,888.9677419354839
29960,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,12,471,28,3,467,5,0,18,0,0,0,4,0,0,0,0,0,Primeiro Grau,9.333333333333334
29960,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,88,1977,69841,98,1597,123,117,267,159,1,3,380,151,18,19,20,0,Primeiro Grau,712.6632653061224
29960,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,21,7040,1,9,1,0,4,0,0,0,12,0,0,0,0,0,Primeiro Grau,7040.0
29960,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,33,2335,41042,48,1460,69,71,297,81,0,0,875,1,6,13,5,0,Primeiro Grau,855.0416666666666
29961,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,421,7,2,420,11,0,14,0,0,0,1,0,0,0,0,0,Primeiro Grau,3.5
29961,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,102,2263,78722,138,1812,213,134,326,231,0,0,451,103,11,27,5,0,Primeiro Grau,570.4492753623189
29961,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,52,2223,32848,60,1788,187,64,550,50,0,0,435,0,5,28,2,0,Primeiro Grau,547.4666666666667
29962,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,240,3,3,240,1,0,12,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29962,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,132,1046,119392,173,763,44,164,337,409,1,9,283,80,20,6,18,0,Primeiro Grau,690.1271676300578
29962,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,44,13172,3,6,0,0,7,9,0,0,38,0,0,0,0,0,Primeiro Grau,4390.666666666667
29962,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,36,1648,154394,120,801,31,98,528,616,0,2,847,1,12,2,13,0,Primeiro Grau,1286.6166666666666
29963,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,597,71,5,596,8,0,11,0,0,0,1,0,0,0,0,0,Primeiro Grau,14.2
29963,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,126,2538,54133,97,1679,94,165,382,247,1,4,859,175,25,28,50,0,Primeiro Grau,558.0721649484536
29963,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,32,2014,23805,45,1222,21,61,408,147,0,0,792,0,8,34,3,0,Primeiro Grau,529.0
29964,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,7,349,38,3,348,4,0,6,0,0,0,1,0,0,0,0,0,Primeiro Grau,12.666666666666666
29964,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,106,1806,259109,226,1356,242,209,204,244,0,0,450,194,16,32,10,0,Primeiro Grau,1146.5
29964,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,12,9357,3,1,0,2,0,2,0,0,11,0,0,0,0,0,Primeiro Grau,3119.0
29964,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,77,1586,204779,149,907,60,141,313,134,0,0,679,2,3,4,4,0,Primeiro Grau,1374.3557046979865
29965,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,428,113,7,425,4,0,16,0,0,0,3,0,0,0,0,0,Primeiro Grau,16.142857142857142
29965,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,105,4288,115379,85,2622,237,121,400,247,0,9,1666,189,22,69,16,0,Primeiro Grau,1357.4
29965,TRT2,Justiça do Trabalho,0,1,0,0,1,0,0,0,Sim,2023-04-30,,36,4420,1,7,0,0,1,0,0,0,29,0,0,0,0,0,Primeiro Grau,4420.0
29965,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,46,2266,1,19,2,0,3,3,0,0,27,0,0,0,0,0,Primeiro Grau,2266.0
29965,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,24,2583,21368,28,1617,85,78,260,195,2,1,966,0,7,24,2,0,Primeiro Grau,763.1428571428571
29966,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,6,410,12,3,409,12,0,12,0,0,0,1,0,0,0,0,0,Primeiro Grau,4.0
29966,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,105,2845,85664,142,1828,134,141,418,277,0,2,1017,149,10,21,11,0,Primeiro Grau,603.2676056338029
29966,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,86,2905,38667,80,2163,67,51,515,196,1,0,742,0,6,16,5,0,Primeiro Grau,483.3375
29967,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,3,318,2,2,316,189,0,11,2,0,0,2,0,0,0,0,0,Primeiro Grau,1.0
29967,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,127,1060,33995,123,957,256,156,456,253,0,10,103,165,13,16,18,0,Primeiro Grau,276.3821138211382
29967,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,59,1832,32414,55,1551,848,57,646,186,0,0,281,0,5,30,6,0,Primeiro Grau,589.3454545454546
29968,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,414,7,4,412,3,0,14,0,0,0,2,0,0,0,0,0,Primeiro Grau,1.75
29968,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,105,2052,98336,179,1571,178,160,410,235,0,3,481,158,18,36,17,0,Primeiro Grau,549.3631284916202
29968,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,19,1391,1,9,0,0,2,1,0,0,10,0,0,0,0,0,Primeiro Grau,1391.0
29968,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,101,1821,30546,72,1112,15,63,522,133,0,0,709,3,7,23,3,0,Primeiro Grau,424.25
29969,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,354,3,3,354,3,1,7,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29969,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,121,2175,136763,219,1924,203,265,317,373,1,2,251,246,36,17,35,0,Primeiro Grau,624.4885844748859
29969,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,62,2195,160130,118,1718,471,239,353,196,0,0,477,0,6,6,4,0,Primeiro Grau,1357.0338983050847
29970,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,351,6,2,351,6,0,9,0,0,0,0,0,0,0,0,0,Primeiro Grau,3.0
29970,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,115,2246,139838,141,2009,228,198,298,251,1,2,237,166,36,92,18,0,Primeiro Grau,991.7588652482269
29970,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,14,2247,1,7,2,1,1,0,0,0,7,0,0,1,0,0,Primeiro Grau,2247.0
29970,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,54,1855,56010,68,1350,69,95,550,176,0,0,505,2,12,28,10,0,Primeiro Grau,823.6764705882352
29971,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,337,4,4,336,10,0,12,0,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29971,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,117,3177,125410,152,2272,286,133,964,261,1,2,905,154,26,23,27,0,Primeiro Grau,825.0657894736842
29971,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,44,2024,25695,45,1011,158,51,334,128,0,1,1013,0,7,9,6,0,Primeiro Grau,571.0
29972,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,4,470,1,1,469,5,0,6,2,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29972,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,2691,105505,144,1904,156,136,421,212,0,6,787,204,15,27,23,0,Primeiro Grau,732.6736111111111
29972,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,49,1986,24926,38,1197,44,44,380,88,0,0,789,0,20,32,7,0,Primeiro Grau,655.9473684210526
29973,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,9,886,12,4,886,9,0,0,0,0,0,0,0,0,0,0,0,Primeiro Grau,3.0
29973,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,97,2051,85320,102,1709,139,129,159,175,1,3,342,115,26,35,8,0,Primeiro Grau,836.4705882352941
29973,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,55,2755,35529,42,1994,36,63,472,105,0,0,761,3,17,25,4,0,Primeiro Grau,845.9285714285714
29974,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,12,359,114,5,359,12,0,7,2,0,0,0,0,0,0,0,0,Primeiro Grau,22.8
29974,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,116,2443,63850,142,2341,301,177,636,237,3,5,102,200,29,91,5,0,Primeiro Grau,449.6478873239437
29974,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,56,1959,28240,37,1480,49,57,665,100,0,1,479,0,5,40,9,0,Primeiro Grau,763.2432432432432
29975,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,328,1,1,321,2,0,8,1,0,0,7,0,0,0,0,0,Primeiro Grau,1.0
29975,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,122,1976,56319,162,1051,24,159,261,210,0,1,925,140,20,25,22,0,Primeiro Grau,347.64814814814815
29975,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,47,2288,19119,29,1041,17,59,475,157,0,0,1247,2,5,5,5,0,Primeiro Grau,659.2758620689655
29976,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,468,1,1,467,6,0,9,1,0,0,1,0,0,0,0,0,Primeiro Grau,1.0
29976,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,110,3820,138066,108,2726,234,146,226,194,0,1,1094,145,21,65,22,0,Primeiro Grau,1278.388888888889
29976,TRT2,Justiça do Trabalho,0,1,0,1,0,0,0,0,Sim,2023-04-30,,40,5402,1,19,3,0,5,1,0,0,21,0,1,0,1,0,Primeiro Grau,5402.0
29976,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,28,2589,32491,38,2127,114,43,271,79,0,0,462,1,3,21,6,0,Primeiro Grau,855.0263157894736
29977,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,113,1827,77318,150,1583,131,163,222,209,1,1,244,191,17,54,12,0,Primeiro Grau,515.4533333333334
29977,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,74,1802,22339,41,1147,141,51,272,77,0,1,655,0,6,21,4,0,Primeiro Grau,544.8536585365854
29978,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,5,399,2,2,399,4,0,11,0,0,0,0,0,0,0,0,0,Primeiro Grau,1.0
29978,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,100,1969,65152,142,1731,263,135,279,216,1,1,238,156,19,41,17,0,Primeiro Grau,458.8169014084507
29978,TRT2,Justiça do Trabalho,0,1,0,0,0,1,0,0,Sim,2023-04-30,66,2528,43369,40,1567,287,46,429,179,0,0,961,5,16,9,13,0,Primeiro Grau,1084.225
29979,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,1,Sim,2023-04-30,8,367,4,4,364,7,0,15,3,0,0,3,0,0,0,0,0,Primeiro Grau,1.0
29979,TRT2,Justiça do Trabalho,0,1,0,0,0,0,0,0,Sim,2023-04-30,95,2372,78686,161,1643,130,159,483,232,3,7,729,199,20,51,17,0,Primeiro Grau,488.7329192546584
