sigla_tribunal,id_orgao_julgador,servidores
TJSP,9314,10.00
TJSP,9315,12.00
TJSP,9316,20.00
TJSP,9317,13.00
TJSP,9318,10.00
TJSP,9319,11.00
TJSP,9320,12.00
TJSP,9321,14.00
TJSP,9322,14.00
TJSP,9323,12.00
TJSP,9324,15.00
TJSP,9325,7.00
TJSP,9326,9.00
TJSP,9327,14.00
TJSP,9328,14.00
TJSP,9329,14.00
TJSP,9330,17.00
TJSP,9331,15.00
TJSP,9332,11.00
TJSP,9333,14.00
TJSP,9334,0.00
TJSP,9335,11.00
TJSP,9336,9.00
TJSP,9337,11.00
TJSP,9338,13.00
TJSP,9339,14.00
TJSP,9340,13.00
TJSP,9341,16.00
TJSP,9342,2.00
TJSP,9343,14.00
TJSP,9344,0.00
TJSP,9345,19.00
TJSP,9346,18.00
TJSP,9347,24.00
TJSP,9348,13.00
TJSP,9349,17.00
TJSP,9350,10.00
TJSP,9351,15.00
TJSP,9352,15.00
TJSP,9353,4.00
TJSP,9354,12.00
TJSP,9355,6.00
TJSP,9356,22.00
TJSP,9357,17.00
TJSP,9358,14.00
TJSP,9359,14.00
TJSP,9360,17.00
TJSP,9361,11.00
TJSP,9362,13.00
TJSP,9363,7.00
TJSP,9364,13.00
TJSP,9365,19.00
TJSP,9366,18.00
TJSP,9367,17.00
TJSP,9368,17.00
TJSP,9369,14.00
TJSP,9370,13.00
TJSP,9371,11.00
TJSP,9372,10.00
TJSP,9373,21.00
TJSP,9374,11.00
TJSP,9375,14.00
TJSP,9376,12.00
TJSP,9377,7.00
TJSP,9378,10.00
TJSP,9379,30.00
TJSP,9380,9.00
TJSP,9381,12.00
TJSP,9382,13.00
TJSP,9383,11.00
TJSP,9384,12.00
TJSP,9385,11.00
TJSP,9386,16.00
TJSP,9387,14.00
TJSP,9388,12.00
TJSP,9389,11.00
TJSP,9390,12.00
TJSP,9391,17.00
TJSP,9392,9.00
TJSP,9393,5.00
TJSP,9394,17.00
TJSP,9395,10.00
TJSP,9396,15.00
TJSP,9397,12.00
TJSP,9398,6.00
TJSP,9399,24.00
TJSP,9400,6.00
TJSP,9401,14.00
TJSP,9402,7.00
TJSP,9403,10.00
TJSP,9404,9.00
TJSP,9405,6.00
TJSP,9406,15.00
TJSP,9407,13.00
TJSP,9408,13.00
TJSP,9409,11.00
TJSP,9410,14.00
TJSP,9411,7.00
TJSP,9412,2.00
TJSP,9413,9.00
TJSP,9414,15.00
TJSP,9415,15.00
TJSP,9416,15.00
TJSP,9417,15.00
TJSP,9418,6.00
TJSP,9419,19.00
TJSP,9420,14.00
TJSP,9421,16.00
TJSP,9422,12.00
TJSP,9423,16.00
TJSP,9424,13.00
TJSP,9425,13.00
TJSP,9426,10.00
TJSP,9427,12.00
TJSP,9428,9.00
TJSP,9429,4.00
TJSP,9430,17.00
TJSP,9431,6.00
TJSP,9432,21.00
TJSP,9433,9.00
TJSP,9434,10.00
TJSP,9435,20.00
TJSP,9436,5.00
TJSP,9437,11.00
TJSP,9438,9.00
TJSP,9439,8.00
TJSP,9440,18.00
TJSP,9441,6.00
TJSP,9442,15.00
TJSP,9443,18.00
TJSP,9444,14.00
TJSP,9445,4.00
TJSP,9446,19.00
TJSP,9447,14.00
TJSP,9448,13.00
TJSP,9449,13.00
TJSP,9450,15.00
TJSP,9451,16.00
TJSP,9452,22.00
TJSP,9453,20.00
TJSP,9454,14.00
TJSP,9455,19.00
TJSP,9456,18.00
TJSP,9457,16.00
TJSP,9458,19.00
TJSP,9459,21.00
TJSP,9460,15.00
TJSP,9461,20.00
TJSP,9462,14.00
TJSP,9463,15.00
TJSP,9464,14.00
TJSP,9465,13.00
TJSP,9466,12.00
TJSP,9467,11.00
TJSP,9468,15.00
TJSP,9469,11.00
TJSP,9470,13.00
TJSP,9471,14.00
TJSP,9472,14.00
TJSP,9473,23.00
TJSP,9474,5.00
TJSP,9475,5.00
TJSP,9476,5.00
TJSP,9477,17.00
TJSP,9478,3.00
TJSP,9479,10.00
TJSP,9480,9.00
TJSP,9481,9.00
TJSP,9482,8.00
TJSP,9483,4.00
TJSP,9484,16.00
TJSP,9485,14.00
TJSP,9486,4.00
TJSP,9487,6.00
TJSP,9488,14.00
TJSP,9489,18.00
TJSP,9490,4.00
TJSP,9491,4.00
TJSP,9492,10.00
TJSP,9493,13.00
TJSP,9494,21.00
TJSP,9495,11.00
TJSP,9496,16.00
TJSP,9497,15.00
TJSP,9498,7.00
TJSP,9499,8.00
TJSP,9500,17.00
TJSP,9501,15.00
TJSP,9502,16.00
TJSP,9503,14.00
TJSP,9504,15.00
TJSP,9505,13.00
TJSP,9506,16.00
TJSP,9507,8.00
TJSP,9508,5.00
TJSP,9509,18.00
TJSP,9510,13.00
TJSP,9511,14.00
TJSP,9512,11.00
TJSP,9513,12.00
TJSP,9514,13.00
TJSP,9515,15.00
TJSP,9516,14.00
TJSP,9517,10.00
TJSP,9518,11.00
TJSP,9519,20.00
TJSP,9520,3.00
TJSP,9521,17.00
TJSP,9522,4.00
TJSP,9523,17.00
TJSP,9524,3.00
TJSP,9525,10.00
TJSP,9526,16.00
TJSP,9527,21.00
TJSP,9528,10.00
TJSP,9529,9.00
TJSP,9530,20.00
TJSP,9531,3.00
TJSP,9532,24.00
TJSP,9533,15.00
TJSP,9534,12.00
TJSP,9535,17.00
TJSP,9536,11.00
TJSP,9537,14.00
TJSP,9538,53.00
TJSP,9539,11.00
TJSP,9540,15.00
TJSP,9541,0.00
TJSP,9542,10.00
TJSP,9543,13.00
TJSP,9544,12.00
TJSP,9545,11.00
TJSP,9546,16.00
TJSP,9547,17.00
TJSP,9548,12.00
TJSP,9549,13.00
TJSP,9550,9.00
TJSP,9551,10.00
TJSP,9552,5.00
TJSP,9553,18.00
TJSP,9554,3.00
TJSP,9555,8.00
TJSP,9556,15.00
TJSP,9557,12.00
TJSP,9558,10.00
TJSP,9559,14.00
TJSP,9560,16.00
TJSP,9561,9.00
TJSP,9562,10.00
TJSP,9563,9.00
TJSP,9564,15.00
TJSP,9565,12.00
TJSP,9566,11.00
TJSP,9567,9.00
TJSP,9568,14.00
TJSP,9569,3.00
TJSP,9570,14.00
TJSP,9571,13.00
TJSP,9572,20.00
TJSP,9573,21.00
TJSP,9574,20.00
TJSP,9575,16.00
TJSP,9576,5.00
TJSP,9577,10.00
TJSP,9578,0.00
TJSP,9579,0.00
TJSP,9580,0.00
TJSP,9581,0.00
TJSP,9582,4.00
TJSP,9583,13.00
TJSP,9584,14.00
TJSP,9585,0.00
TJSP,9586,3.00
TJSP,9587,14.00
TJSP,9588,4.00
TJSP,9589,14.00
TJSP,9590,8.00
TJSP,9591,8.00
TJSP,9592,12.00
TJSP,9593,12.00
TJSP,9594,11.00
TJSP,9595,20.00
TJSP,9596,14.00
TJSP,9597,13.00
TJSP,9598,16.00
TJSP,9599,13.00
TJSP,9600,16.00
TJSP,9601,12.00
TJSP,9602,12.00
TJSP,9603,15.00
TJSP,9604,11.00
TJSP,9605,17.00
TJSP,9606,11.00
TJSP,9607,10.00
TJSP,9608,13.00
TJSP,9609,14.00
TJSP,9610,13.00
TJSP,9611,8.00
TJSP,9612,8.00
TJSP,9613,10.00
TJSP,9614,2.00
TJSP,9615,9.00
TJSP,9616,10.00
TJSP,9617,4.00
TJSP,9618,15.00
TJSP,9619,10.00
TJSP,9620,7.00
TJSP,9621,5.00
TJSP,9622,11.00
TJSP,9623,18.00
TJSP,9624,17.00
TJSP,9625,24.00
TJSP,9626,3.00
TJSP,9627,11.00
TJSP,9628,2.00
TJSP,9629,12.00
TJSP,9630,4.00
TJSP,9631,21.00
TJSP,9632,6.00
TJSP,9633,17.00
TJSP,9634,7.00
TJSP,9635,13.00
TJSP,9636,11.00
TJSP,9637,27.00
TJSP,9638,18.00
TJSP,9639,14.00
TJSP,9640,13.00
TJSP,9641,10.00
TJSP,9642,5.00
TJSP,9643,8.00
TJSP,9644,14.00
TJSP,9645,12.00
TJSP,9646,11.00
TJSP,9647,10.00
TJSP,9648,0.00
TJSP,9649,10.00
TJSP,9650,10.00
TJSP,9651,14.00
TJSP,9652,13.00
TJSP,9653,13.00
TJSP,9654,13.00
TJSP,9655,20.00
TJSP,9656,17.00
TJSP,9657,14.00
TJSP,9658,19.00
TJSP,9659,17.00
TJSP,9660,15.00
TJSP,9661,12.00
TJSP,9662,13.00
TJSP,9663,16.00
TJSP,9664,18.00
TJSP,9665,13.00
TJSP,9666,16.00
TJSP,9667,6.00
TJSP,9668,12.00
TJSP,9669,13.00
TJSP,9670,14.00
TJSP,9671,13.00
TJSP,9672,11.00
TJSP,9673,28.00
TJSP,9674,20.00
TJSP,9675,12.00
TJSP,9676,12.00
TJSP,9677,14.00
TJSP,9678,12.00
TJSP,9679,10.00
TJSP,9680,12.00
TJSP,9681,2.00
TJSP,9682,17.00
TJSP,9683,22.00
TJSP,9684,9.00
TJSP,9685,17.00
TJSP,9686,12.00
TJSP,9687,0.00
TJSP,9688,14.00
TJSP,9689,18.00
TJSP,9690,15.00
TJSP,9691,21.00
TJSP,9692,9.00
TJSP,9693,4.00
TJSP,9694,16.00
TJSP,9695,13.00
TJSP,9696,4.00
TJSP,9697,4.00
TJSP,9698,17.00
TJSP,9699,20.00
TJSP,9700,19.00
TJSP,9701,11.00
TJSP,9702,18.00
TJSP,9703,12.00
TJSP,9704,10.00
TJSP,9705,13.00
TJSP,9706,4.00
TJSP,9707,20.00
TJSP,9708,12.00
TJSP,9709,4.00
TJSP,9710,18.00
TJSP,9711,19.00
TJSP,9712,19.00
TJSP,9713,19.00
TJSP,9714,20.00
TJSP,9715,14.00
TJSP,9716,23.00
TJSP,9717,18.00
TJSP,9718,17.00
TJSP,9719,18.00
TJSP,9720,11.00
TJSP,9721,8.00
TJSP,9722,6.00
TJSP,9723,12.00
TJSP,9724,10.00
TJSP,9725,11.00
TJSP,9726,13.00
TJSP,9727,12.00
TJSP,9728,14.00
TJSP,9729,13.00
TJSP,9730,19.00
TJSP,9731,6.00
TJSP,9732,18.00
TJSP,9733,11.00
TJSP,9734,20.00
TJSP,9735,12.00
TJSP,9736,5.00
TJSP,9737,20.00
TJSP,9738,11.00
TJSP,9739,18.00
TJSP,9740,9.00
TJSP,9741,17.00
TJSP,9742,22.00
TJSP,9743,11.00
TJSP,9744,13.00
TJSP,9745,5.00
TJSP,9746,3.00
TJSP,9747,11.00
TJSP,9748,9.00
TJSP,9749,18.00
TJSP,9750,18.00
TJSP,9751,19.00
TJSP,9752,11.00
TJSP,9753,15.00
TJSP,9754,14.00
TJSP,9755,3.00
TJSP,9756,10.00
TJSP,9757,11.00
TJSP,9758,14.00
TJSP,9759,26.00
TJSP,9760,10.00
TJSP,9761,12.00
TJSP,9762,11.00
TJSP,9763,8.00
TJSP,9764,12.00
TJSP,9765,15.00
TJSP,9766,15.00
TJSP,9767,11.00
TJSP,9768,12.00
TJSP,9769,22.00
TJSP,9770,21.00
TJSP,9771,18.00
TJSP,9772,17.00
TJSP,9773,13.00
TJSP,9774,14.00
TJSP,9775,13.00
TJSP,9776,7.00
TJSP,9777,7.00
TJSP,9778,13.00
TJSP,9779,13.00
TJSP,9780,14.00
TJSP,9781,13.00
TJSP,9782,14.00
TJSP,9783,0.00
TJSP,9784,12.00
TJSP,9785,10.00
TJSP,9786,17.00
TJSP,9787,11.00
TJSP,9788,11.00
TJSP,9789,10.00
TJSP,9790,0.00
TJSP,9791,3.00
TJSP,9792,19.00
TJSP,9793,27.00
TJSP,9794,14.00
TJSP,9795,12.00
TJSP,9796,18.00
TJSP,9797,15.00
TJSP,9798,16.00
TJSP,9799,11.00
TJSP,9800,11.00
TJSP,9801,8.00
TJSP,9802,16.00
TJSP,9803,9.00
TJSP,9804,15.00
TJSP,9805,15.00
TJSP,9806,15.00
TJSP,9807,16.00
TJSP,9808,16.00
TJSP,9809,15.00
TJSP,9810,21.00
TJSP,9811,19.00
TJSP,9812,10.00
TJSP,9813,8.00
TJSP,9814,16.00
TJSP,9815,15.00
TJSP,9816,16.00
TJSP,9817,17.00
TJSP,9818,15.00
TJSP,9819,15.00
TJSP,9820,14.00
TJSP,9821,12.00
TJSP,9822,11.00
TJSP,9823,22.00
TJSP,9824,14.00
TJSP,9825,22.00
TJSP,9826,13.00
TJSP,9827,11.00
TJSP,9828,8.00
TJSP,9829,20.00
TJSP,9830,15.00
TJSP,9831,9.00
TJSP,9832,6.00
TJSP,9833,13.00
TJSP,9834,10.00
TJSP,9835,11.00
TJSP,9836,10.00
TJSP,9837,2.00
TJSP,9838,12.00
TJSP,9839,16.00
TJSP,9840,13.00
TJSP,9841,17.00
TJSP,9842,13.00
TJSP,9843,15.00
TJSP,9844,17.00
TJSP,9845,13.00
TJSP,9846,14.00
TJSP,9847,17.00
TJSP,9848,14.00
TJSP,9849,9.00
TJSP,9850,5.00
TJSP,9851,11.00
TJSP,9852,11.00
TJSP,9853,15.00
TJSP,9854,12.00
TJSP,9855,5.00
TJSP,9856,13.00
TJSP,9857,12.00
TJSP,9858,0.00
TJSP,9859,21.00
TJSP,9860,8.00
TJSP,9861,21.00
TJSP,9862,15.00
TJSP,9863,4.00
TJSP,9864,12.00
TJSP,9865,5.00
TJSP,9866,13.00
TJSP,9867,13.00
TJSP,9868,4.00
TJSP,9869,4.00
TJSP,9870,33.00
TJSP,9871,10.00
TJSP,9872,16.00
TJSP,9873,16.00
TJSP,9874,16.00
TJSP,9875,15.00
TJSP,9876,15.00
TJSP,9877,18.00
TJSP,9878,12.00
TJSP,9879,0.00
TJSP,9880,9.00
TJSP,9881,10.00
TJSP,9882,14.00
TJSP,9883,12.00
TJSP,9884,10.00
TJSP,9885,10.00
TJSP,9886,9.00
TJSP,9887,11.00
TJSP,9888,5.00
TJSP,9889,7.00
TJSP,9890,9.00
TJSP,9891,14.00
TJSP,9892,17.00
TJSP,9893,12.00
TJSP,9894,12.00
TJSP,9895,11.00
TJSP,9896,11.00
TJSP,9897,8.00
TJSP,9898,16.00
TJSP,9899,2.00
TJSP,9900,18.00
TJSP,9901,8.00
TJSP,9902,10.00
TJSP,9903,14.00
TJSP,9904,15.00
TJSP,9905,3.00
TJSP,9906,14.00
TJSP,9907,9.00
TJSP,9908,15.00
TJSP,9909,12.00
TJSP,9910,16.00
TJSP,9911,10.00
TJSP,9912,17.00
TJSP,9913,8.00
TJSP,9914,23.00
TJSP,9915,16.00
TJSP,9916,0.00
TJSP,9917,0.00
TJSP,9918,17.00
TJSP,9919,14.00
TJSP,9920,14.00
TJSP,9921,14.00
TJSP,9922,14.00
TJSP,9923,15.00
TJSP,9924,14.00
TJSP,9925,20.00
TJSP,9926,1.00
TJSP,9927,7.00
TJSP,9928,3.00
TJSP,9929,13.00
TJSP,9930,14.00
TJSP,9931,14.00
TJSP,9932,22.00
TJSP,9933,17.00
TJSP,9934,13.00
TJSP,9935,15.00
TJSP,9936,10.00
TJSP,9937,10.00
TJSP,9938,9.00
TJSP,9939,14.00
TJSP,9940,19.00
TJSP,9941,9.00
TJSP,9942,6.00
TJSP,9943,23.00
TJSP,9944,30.00
TJSP,9945,0.00
TJSP,9946,13.00
TJSP,9947,11.00
TJSP,9948,13.00
TJSP,9949,18.00
TJSP,9950,14.00
TJSP,9951,5.00
TJSP,9952,9.00
TJSP,9953,9.00
TJSP,9954,17.00
TJSP,9955,20.00
TJSP,9956,8.00
TJSP,9957,12.00
TJSP,9958,19.00
TJSP,9959,26.00
TJSP,9960,3.00
TJSP,9961,13.00
TJSP,9962,6.00
TJSP,9963,18.00
TJSP,9964,14.00
TJSP,9965,18.00
TJSP,9966,16.00
TJSP,9967,10.00
TJSP,9968,13.00
TJSP,9969,13.00
TJSP,9970,11.00
TJSP,9971,3.00
TJSP,9972,17.00
TJSP,9973,16.00
TJSP,9974,5.00
TJSP,9975,13.00
TJSP,9976,11.00
TJSP,9977,11.00
TJSP,9978,10.00
TJSP,9979,11.00
TJSP,9980,11.00
TJSP,9981,10.00
TJSP,9982,10.00
TJSP,9983,11.00
TJSP,9984,15.00
TJSP,9985,16.00
TJSP,9986,10.00
TJSP,9987,12.00
TJSP,9988,17.00
TJSP,9989,10.00
TJSP,9990,11.00
TJSP,9991,12.00
TJSP,9992,14.00
TJSP,9993,11.00
TJSP,9994,10.00
TJSP,9995,11.00
TJSP,9996,4.00
TJSP,9997,15.00
TJSP,9998,16.00
TJSP,9999,15.00
TJSP,10000,14.00
TJSP,10001,14.00
TJSP,10002,15.00
TJSP,10003,14.00
TJSP,10004,3.00
TJSP,10005,21.00
TJSP,10006,6.00
TJSP,10007,9.00
TJSP,10008,6.00
TJSP,10009,23.00
TJSP,10010,9.00
TJSP,10011,10.00
TJSP,10012,10.00
TJSP,10013,12.00
TJSP,10014,3.00
TJSP,10015,11.00
TJSP,10016,5.00
TJSP,10017,10.00
TJSP,10018,11.00
TJSP,10019,11.00
TJSP,10020,13.00
TJSP,10021,6.00
TJSP,10022,19.00
TJSP,10023,5.00
TJSP,10024,11.00
TJSP,10025,10.00
TJSP,10026,15.00
TJSP,10027,17.00
TJSP,10028,8.00
TJSP,10029,14.00
TJSP,10030,4.00
TJSP,10031,11.00
TJSP,10032,2.00
TJSP,10033,16.00
TJSP,10034,13.00
TJSP,10035,12.00
TJSP,10036,16.00
TJSP,10037,4.00
TJSP,10038,16.00
TJSP,10039,5.00
TJSP,10040,19.00
TJSP,10041,14.00
TJSP,10042,6.00
TJSP,10043,16.00
TJSP,10044,19.00
TJSP,10045,6.00
TJSP,10046,15.00
TJSP,10047,11.00
TJSP,10048,8.00
TJSP,10049,16.00
TJSP,10050,18.00
TJSP,10051,11.00
TJSP,10052,12.00
TJSP,10053,13.00
TJSP,10054,5.00
TJSP,10055,11.00
TJSP,10056,18.00
TJSP,10057,7.00
TJSP,10058,17.00
TJSP,10059,12.00
TJSP,10060,13.00
TJSP,10061,12.00
TJSP,10062,14.00
TJSP,10063,13.00
TJSP,10064,12.00
TJSP,10065,12.00
TJSP,10066,9.00
TJSP,10067,9.00
TJSP,10068,0.00
TJSP,10069,10.00
TJSP,10070,11.00
TJSP,10071,15.00
TJSP,10072,11.00
TJSP,10073,14.00
TJSP,10074,10.00
TJSP,10075,15.00
TJSP,10076,18.00
TJSP,10077,5.00
TJSP,10078,11.00
TJSP,10079,14.00
TJSP,10080,4.00
TJSP,10081,12.00
TJSP,10082,10.00
TJSP,10083,15.00
TJSP,10084,12.00
TJSP,10085,17.00
TJSP,10086,4.00
TJSP,10087,14.00
TJSP,10088,3.00
TJSP,10089,20.00
TJSP,10090,0.00
TJSP,10091,0.00
TJSP,10092,9.00
TJSP,10093,13.00
TJSP,10094,9.00
TJSP,10095,11.00
TJSP,10096,16.00
TJSP,10097,0.00
TJSP,10098,0.00
TJSP,10099,21.00
TJSP,10100,11.00
TJSP,10101,18.00
TJSP,10102,15.00
TJSP,10103,16.00
TJSP,10104,12.00
TJSP,10105,22.00
TJSP,10106,9.00
TJSP,10107,9.00
TJSP,10108,20.00
TJSP,10109,23.00
TJSP,10110,14.00
TJSP,10111,15.00
TJSP,10112,20.00
TJSP,10113,16.00
TJSP,10114,20.00
TJSP,10115,15.00
TJSP,10116,16.00
TJSP,10117,11.00
TJSP,10118,14.00
TJSP,10119,15.00
TJSP,10120,11.00
TJSP,10121,19.00
TJSP,10122,3.00
TJSP,10123,4.00
TJSP,10124,49.00
TJSP,10125,4.00
TJSP,10126,4.00
TJSP,10127,11.00
TJSP,10128,24.00
TJSP,10129,22.00
TJSP,10130,18.00
TJSP,10131,22.00
TJSP,10132,27.00
TJSP,10133,12.00
TJSP,10134,11.00
TJSP,10135,2.00
TJSP,10136,14.00
TJSP,10137,15.00
TJSP,10138,15.00
TJSP,10139,11.00
TJSP,10140,5.00
TJSP,10141,9.00
TJSP,10142,10.00
TJSP,10143,5.00
TJSP,10144,36.00
TJSP,10145,5.00
TJSP,10146,33.00
TJSP,10147,4.00
TJSP,10148,8.00
TJSP,10149,0.00
TJSP,10150,13.00
TJSP,10151,7.00
TJSP,10152,20.00
TJSP,10153,0.00
TJSP,10154,0.00
TJSP,10155,11.00
TJSP,10156,11.00
TJSP,10157,12.00
TJSP,10158,7.00
TJSP,10159,9.00
TJSP,10160,9.00
TJSP,10161,12.00
TJSP,10162,7.00
TJSP,10163,10.00
TJSP,10164,10.00
TJSP,10165,13.00
TJSP,10166,7.00
TJSP,10167,12.00
TJSP,10168,17.00
TJSP,10169,19.00
TJSP,10170,16.00
TJSP,10171,17.00
TJSP,10172,19.00
TJSP,10173,18.00
TJSP,10174,18.00
TJSP,10175,16.00
TJSP,10176,19.00
TJSP,10177,17.00
TJSP,10178,16.00
TJSP,10179,19.00
TJSP,10180,17.00
TJSP,10181,15.00
TJSP,10182,10.00
TJSP,10183,14.00
TJSP,10184,12.00
TJSP,10185,10.00
TJSP,10186,22.00
TJSP,10187,17.00
TJSP,10188,16.00
TJSP,10189,16.00
TJSP,10190,17.00
TJSP,10191,12.00
TJSP,10192,13.00
TJSP,10193,14.00
TJSP,10194,11.00
TJSP,10195,18.00
TJSP,10196,15.00
TJSP,10197,11.00
TJSP,10198,10.00
TJSP,10199,16.00
TJSP,10200,8.00
TJSP,10201,18.00
TJSP,10202,0.00
TJSP,10203,0.00
TJSP,10204,0.00
TJSP,10205,0.00
TJSP,10206,3.00
TJSP,10207,16.00
TJSP,10208,11.00
TJSP,10209,13.00
TJSP,10210,10.00
TJSP,10211,13.00
TJSP,10212,5.00
TJSP,10213,7.00
TJSP,10214,0.00
TJSP,10215,3.00
TJSP,10216,8.00
TJSP,10217,19.00
TJSP,10218,7.00
TJSP,10219,12.00
TJSP,10220,8.00
TJSP,10221,12.00
TJSP,10222,22.00
TJSP,10223,16.00
TJSP,10224,11.00
TJSP,10225,13.00
TJSP,10226,13.00
TJSP,10227,3.00
TJSP,10228,5.00
TJSP,10229,14.00
TJSP,10230,4.00
TJSP,10231,21.00
TJSP,10232,15.00
TJSP,10233,12.00
TJSP,10234,10.00
TJSP,10235,11.00
TJSP,10236,11.00
TJSP,10237,13.00
TJSP,10238,0.00
TJSP,10239,15.00
TJSP,10240,16.00
TJSP,10241,14.00
TJSP,10242,12.00
TJSP,10243,10.00
TJSP,10244,12.00
TJSP,10245,12.00
TJSP,10246,15.00
TJSP,10247,13.00
TJSP,10248,9.00
TJSP,10249,12.00
TJSP,10250,15.00
TJSP,10251,12.00
TJSP,10252,14.00
TJSP,10253,15.00
TJSP,10254,13.00
TJSP,10255,18.00
TJSP,10256,18.00
TJSP,10257,18.00
TJSP,10258,12.00
TJSP,10259,8.00
TJSP,10260,15.00
TJSP,10261,12.00
TJSP,10262,9.00
TJSP,10263,14.00
TJSP,10264,12.00
TJSP,10265,11.00
TJSP,10266,25.00
TJSP,10267,30.00
TJSP,10268,12.00
TJSP,10269,12.00
TJSP,10270,14.00
TJSP,10271,17.00
TJSP,10272,15.00
TJSP,10273,14.00
TJSP,10274,16.00
TJSP,10275,16.00
TJSP,10276,11.00
TJSP,10277,41.00
TJSP,10278,5.00
TJSP,10279,4.00
TJSP,10280,4.00
TJSP,10281,10.00
TJSP,10282,7.00
TJSP,10283,21.00
TJSP,10284,14.00
TJSP,10285,15.00
TJSP,10286,16.00
TJSP,10287,13.00
TJSP,10288,12.00
TJSP,10289,18.00
TJSP,10290,13.00
TJSP,10291,15.00
TJSP,10292,14.00
TJSP,10293,15.00
TJSP,10294,13.00
TJSP,10295,13.00
TJSP,10296,13.00
TJSP,10297,13.00
TJSP,10298,14.00
TJSP,10299,15.00
TJSP,10300,22.00
TJSP,10301,16.00
TJSP,10302,11.00
TJSP,10303,13.00
TJSP,10304,12.00
TJSP,10305,17.00
TJSP,10306,15.00
TJSP,10307,13.00
TJSP,10308,12.00
TJSP,10309,9.00
TJSP,10310,7.00
TJSP,10311,12.00
TJSP,10312,12.00
TJSP,10313,12.00
TJSP,10314,10.00
TJSP,10315,11.00
TJSP,10316,16.00
TJSP,10317,12.00
TJSP,10318,9.00
TJSP,10319,12.00
TJSP,10320,13.00
TJSP,10321,11.00
TJSP,10322,12.00
TJSP,10323,17.00
TJSP,10324,20.00
TJSP,10325,12.00
TJSP,10326,12.00
TJSP,10327,14.00
TJSP,10328,13.00
TJSP,10329,11.00
TJSP,10330,6.00
TJSP,10331,9.00
TJSP,10332,17.00
TJSP,10333,17.00
TJSP,10334,7.00
TJSP,10335,19.00
TJSP,10336,13.00
TJSP,10337,17.00
TJSP,10338,13.00
TJSP,10339,14.00
TJSP,10340,17.00
TJSP,10341,16.00
TJSP,10342,15.00
TJSP,10343,20.00
TJSP,10344,16.00
TJSP,10345,12.00
TJSP,10346,12.00
TJSP,10347,15.00
TJSP,10348,13.00
TJSP,10349,15.00
TJSP,10350,25.00
TJSP,10351,14.00
TJSP,10352,16.00
TJSP,10353,18.00
TJSP,10354,16.00
TJSP,10355,14.00
TJSP,10356,4.00
TJSP,10357,4.00
TJSP,10358,46.00
TJSP,10359,5.00
TJSP,10360,15.00
TJSP,10361,15.00
TJSP,10362,16.00
TJSP,10363,10.00
TJSP,10364,8.00
TJSP,10365,10.00
TJSP,10366,14.00
TJSP,10367,12.00
TJSP,10368,16.00
TJSP,10369,11.00
TJSP,10370,14.00
TJSP,10371,14.00
TJSP,10372,13.00
TJSP,10373,12.00
TJSP,10374,11.00
TJSP,10375,3.00
TJSP,10376,25.00
TJSP,10377,6.00
TJSP,10378,15.00
TJSP,10379,15.00
TJSP,10380,16.00
TJSP,10381,35.00
TJSP,10382,14.00
TJSP,10383,13.00
TJSP,10384,15.00
TJSP,10385,12.00
TJSP,10386,15.00
TJSP,10387,13.00
TJSP,10388,10.00
TJSP,10389,12.00
TJSP,10390,0.00
TJSP,10391,12.00
TJSP,10392,14.00
TJSP,10393,15.00
TJSP,10394,11.00
TJSP,10395,12.00
TJSP,10396,12.00
TJSP,10397,7.00
TJSP,10398,13.00
TJSP,10399,0.00
TJSP,10400,13.00
TJSP,10401,14.00
TJSP,10402,11.00
TJSP,10403,16.00
TJSP,10404,15.00
TJSP,10405,14.00
TJSP,10406,13.00
TJSP,10407,16.00
TJSP,10408,22.00
TJSP,10409,12.00
TJSP,10410,20.00
TJSP,10411,18.00
TJSP,10412,14.00
TJSP,10413,14.00
TJSP,10414,0.00
TJSP,10415,11.00
TJSP,10416,13.00
TJSP,10417,11.00
TJSP,10418,10.00
TJSP,10419,8.00
TJSP,10420,8.00
TJSP,10421,42.00
TJSP,10422,9.00
TJSP,10423,12.00
TJSP,10424,18.00
TJSP,10425,14.00
TJSP,10426,12.00
TJSP,10427,13.00
TJSP,10428,11.00
TJSP,10429,14.00
TJSP,10430,17.00
TJSP,10431,18.00
TJSP,10432,16.00
TJSP,10433,13.00
TJSP,10434,13.00
TJSP,10435,11.00
TJSP,10436,12.00
TJSP,10437,9.00
TJSP,10438,18.00
TJSP,10439,21.00
TJSP,10440,22.00
TJSP,10441,17.00
TJSP,10442,20.00
TJSP,10443,15.00
TJSP,10444,15.00
TJSP,10445,8.00
TJSP,10446,10.00
TJSP,10447,8.00
TJSP,10448,18.00
TJSP,10449,14.00
TJSP,10450,16.00
TJSP,10451,23.00
TJSP,10452,12.00
TJSP,10453,15.00
TJSP,10454,13.00
TJSP,10455,12.00
TJSP,10456,10.00
TJSP,10457,19.00
TJSP,10458,18.00
TJSP,10459,16.00
TJSP,10460,13.00
TJSP,10461,20.00
TJSP,10462,19.00
TJSP,10463,17.00
TJSP,10464,11.00
TJSP,10465,17.00
TJSP,10466,17.00
TJSP,10467,17.00
TJSP,10468,18.00
TJSP,10469,14.00
TJSP,10470,14.00
TJSP,10471,10.00
TJSP,10472,8.00
TJSP,10473,13.00
TJSP,10474,14.00
TJSP,10475,13.00
TJSP,10476,13.00
TJSP,10477,15.00
