id_orgao_julgador,sigla_tribunal,ramo_justica,sigla_grau,id_formato,procedimento,originario,ultimo_dia,ind1,ind2,ind16_dias,ind16_proc,ind5,ind18_dias,ind6a,ind8a,ind9,ind10,ind13a,ind13b,ind18_proc,ind4,ind11,ind24,ind25,ind26,formato,grau,bx_tmp,tramit_tmp
46877,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,50,150,807,7,146,86243,29,1,27,19,0,7,146,4,0,1,5,1,Eletrônico,Primeiro Grau,115.28571428571429,590.7054794520548
46877,TRT4,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,0,2,4513,1,1,2048,0,0,0,0,0,0,1,1,0,0,0,0,Eletrônico,Primeiro Grau,4513.0,2048.0
46877,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,8,653,73173,33,324,327029,49,25,121,31,0,0,324,329,0,2,5,0,Eletrônico,Primeiro Grau,2217.3636363636365,1009.3487654320987
46878,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,81,1373,23996,39,1286,467629,112,70,352,99,1,16,1286,87,61,3,8,5,Eletrônico,Primeiro Grau,615.2820512820513,363.63063763608085
46878,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,39,2784,41005,59,1454,1324968,21,100,472,74,0,0,1454,1330,1,0,3,1,Eletrônico,Primeiro Grau,695.0,911.2572214580467
46879,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,12,163,4222,20,138,43542,17,11,43,25,1,3,138,25,13,0,4,0,Eletrônico,Primeiro Grau,211.1,315.5217391304348
46879,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,12,1109,3574,6,641,779667,0,7,40,15,0,0,641,468,0,0,0,0,Eletrônico,Primeiro Grau,595.6666666666666,1216.3291731669267
46880,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,54,619,20166,47,581,223722,149,29,162,50,5,3,581,38,12,6,7,0,Eletrônico,Primeiro Grau,429.06382978723406,385.06368330464716
46880,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,48,1662,28982,50,884,898628,141,55,265,141,0,0,884,778,0,1,5,1,Eletrônico,Primeiro Grau,579.64,1016.5475113122172
46881,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,83,1040,7623,14,988,417653,140,34,186,41,0,3,988,52,17,46,56,1,Eletrônico,Primeiro Grau,544.5,422.7257085020243
46881,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,10,1893,30386,18,1383,1857408,9,21,420,76,0,0,1383,510,0,1,16,2,Eletrônico,Primeiro Grau,1688.111111111111,1343.0281995661605
46883,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,736,1,1,735,1482724,0,0,1,0,0,0,735,1,0,0,1,0,Eletrônico,Primeiro Grau,1.0,2017.3115646258505
46883,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,133,2280,52726,86,2261,964962,153,60,480,89,2,8,2261,19,53,4,19,7,Eletrônico,Primeiro Grau,613.0930232558139,426.7854931446263
46883,TRT4,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,22,3220,1,6,7550,0,0,1,0,0,0,6,16,0,0,0,0,Eletrônico,Primeiro Grau,3220.0,1258.3333333333333
46883,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,22,1131,28833,50,656,475814,41,42,135,64,0,0,656,475,0,1,7,3,Eletrônico,Primeiro Grau,576.66,725.3262195121952
46884,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,763,7,2,754,1575864,6,0,3,0,0,0,754,9,0,0,0,0,Eletrônico,Primeiro Grau,3.5,2090.005305039788
46884,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,139,1564,17448,41,1538,461605,62,36,273,70,3,10,1538,26,24,3,14,13,Eletrônico,Primeiro Grau,425.5609756097561,300.1332899869961
46884,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,36,2352,15039,26,1619,1882290,25,26,166,140,0,0,1619,733,0,1,15,3,Eletrônico,Primeiro Grau,578.4230769230769,1162.6250772081532
46886,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,46,714,5472,23,672,290709,146,35,310,75,3,0,672,42,71,1,27,14,Eletrônico,Primeiro Grau,237.91304347826087,432.60267857142856
46886,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,15,2761,20957,36,1053,1336554,88,52,253,63,0,0,1053,1708,1,1,7,1,Eletrônico,Primeiro Grau,582.1388888888889,1269.2820512820513
46887,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,0,1214,44,1,1214,3185727,1,0,1,0,0,0,1214,0,0,0,1,0,Eletrônico,Primeiro Grau,44.0,2624.157331136738
46887,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,73,1293,35905,67,1199,404547,122,35,150,57,0,8,1199,94,19,5,9,6,Eletrônico,Primeiro Grau,535.8955223880597,337.4036697247706
46887,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,31,941,14669,37,755,667287,28,23,213,67,0,0,755,186,0,2,3,2,Eletrônico,Primeiro Grau,396.4594594594595,883.8238410596026
46888,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,1301,4,2,1301,3355877,1,1,2,1,0,0,1301,0,0,0,0,0,Eletrônico,Primeiro Grau,2.0,2579.459646425826
46888,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,67,1303,23034,35,1257,465807,254,54,267,76,0,3,1257,46,7,6,30,0,Eletrônico,Primeiro Grau,658.1142857142858,370.5704057279236
46888,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,24,1890,23294,37,830,966152,94,42,169,44,0,0,830,1060,0,0,11,0,Eletrônico,Primeiro Grau,629.5675675675676,1164.0385542168674
46889,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,60,818,11104,33,795,217111,85,41,100,25,0,0,795,23,26,5,21,27,Eletrônico,Primeiro Grau,336.4848484848485,273.0955974842767
46889,TRT4,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,14,18366,5,3,5361,0,6,0,0,0,0,3,11,0,0,0,0,Eletrônico,Primeiro Grau,3673.2,1787.0
46889,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,17,1568,80908,27,520,402240,18,112,145,28,0,0,520,1048,0,1,18,0,Eletrônico,Primeiro Grau,2996.5925925925926,773.5384615384615
46891,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,108,1925,29149,46,1883,788069,89,116,383,162,4,17,1883,42,93,13,22,18,Eletrônico,Primeiro Grau,633.6739130434783,418.5177907594265
46891,TRT4,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,37,12812,4,16,37151,0,4,5,0,0,0,16,21,0,0,0,0,Eletrônico,Primeiro Grau,3203.0,2321.9375
46891,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,28,2819,590059,146,1661,1859284,81,168,527,134,1,1,1661,1158,3,7,14,16,Eletrônico,Primeiro Grau,4041.5,1119.3762793497892
46892,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,82,1659,11975,23,1570,564709,104,54,269,64,3,6,1570,89,49,15,53,16,Eletrônico,Primeiro Grau,520.6521739130435,359.68726114649684
46892,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,38,2374,17235,29,1083,969777,6,51,286,78,0,0,1083,1291,1,3,31,5,Eletrônico,Primeiro Grau,594.3103448275862,895.4542936288088
46893,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,91,2005,8212,11,1916,881134,301,30,113,51,6,4,1916,89,68,31,124,7,Eletrônico,Primeiro Grau,746.5454545454545,459.8820459290188
46893,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,8,3037,35761,36,2403,2405873,408,120,197,41,0,0,2403,634,0,4,32,2,Eletrônico,Primeiro Grau,993.3611111111111,1001.1955888472743
46894,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,91,2171,20511,37,1996,834408,137,60,277,112,4,8,1996,175,65,4,17,1,Eletrônico,Primeiro Grau,554.3513513513514,418.04008016032066
46894,TRT4,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,15,96787,28,4,5778,0,0,0,1,0,0,4,11,0,0,0,0,Eletrônico,Primeiro Grau,3456.6785714285716,1444.5
46894,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,45,2853,296164,145,1893,1866462,62,30,205,127,1,1,1893,960,0,5,22,2,Eletrônico,Primeiro Grau,2042.510344827586,985.9809825673534
46895,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,1283,411,1,1279,3337047,5,0,3,0,0,0,1279,4,0,0,0,0,Eletrônico,Primeiro Grau,411.0,2609.106333072713
46895,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,94,1426,7078,19,1341,486009,107,45,304,57,0,12,1341,85,27,5,28,2,Eletrônico,Primeiro Grau,372.5263157894737,362.4228187919463
46895,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,28,1928,8639,11,1084,850414,137,46,340,54,0,0,1084,844,1,3,20,2,Eletrônico,Primeiro Grau,785.3636363636364,784.5147601476015
46896,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,75,745,14179,50,727,193313,37,41,222,50,1,6,727,18,15,5,11,20,Eletrônico,Primeiro Grau,283.58,265.90508940852817
46896,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,33,1558,5232,28,697,601485,13,44,263,63,0,0,697,861,0,3,15,2,Eletrônico,Primeiro Grau,186.85714285714286,862.9626972740316
46897,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,5,937,2,2,933,2198081,5,0,13,0,0,0,933,4,0,0,0,0,Eletrônico,Primeiro Grau,1.0,2355.9281886387994
46897,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,98,1710,20988,46,1635,494963,72,80,490,88,6,7,1635,75,54,12,24,17,Eletrônico,Primeiro Grau,456.2608695652174,302.7296636085627
46897,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,82,2438,32123,74,994,729788,18,89,462,140,0,0,994,1444,0,0,7,4,Eletrônico,Primeiro Grau,434.0945945945946,734.1931589537223
46898,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,908,2,2,906,2182249,3,1,9,0,0,0,906,2,0,1,0,1,Eletrônico,Primeiro Grau,1.0,2408.6633554083887
46898,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,107,1182,21298,65,1135,309717,51,76,254,121,1,14,1135,47,38,5,16,11,Eletrônico,Primeiro Grau,327.66153846153844,272.8784140969163
46898,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,53,1933,20633,72,654,380104,16,87,187,114,0,0,654,1279,1,2,42,2,Eletrônico,Primeiro Grau,286.56944444444446,581.1987767584097
46899,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,99,1985,40706,78,1933,889440,145,98,305,94,3,5,1933,52,29,9,38,11,Eletrônico,Primeiro Grau,521.8717948717949,460.1345059493016
46899,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,46,2123,28955,79,1074,1027555,66,78,84,43,0,0,1074,1049,0,1,13,1,Eletrônico,Primeiro Grau,366.5189873417722,956.7551210428305
46900,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,5,934,19,2,931,2164708,7,0,8,1,0,0,931,3,0,0,0,0,Eletrônico,Primeiro Grau,9.5,2325.1428571428573
46900,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,100,1304,16877,54,1259,296569,59,54,219,63,2,3,1259,45,24,22,30,18,Eletrônico,Primeiro Grau,312.537037037037,235.55917394757745
46900,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,48,1826,26471,85,1019,690090,74,58,190,96,0,0,1019,807,0,3,23,0,Eletrônico,Primeiro Grau,311.4235294117647,677.2227674190383
46900,TRT4,Justiça do Trabalho,G1,1,Pré-processual,Sim,2024-01-31,0,,271,3,0,,0,0,0,0,0,0,,0,0,0,0,0,Eletrônico,Primeiro Grau,90.33333333333333,
46901,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,1,940,1,1,938,2212480,9,0,10,0,0,0,938,2,0,0,1,0,Eletrônico,Primeiro Grau,1.0,2358.720682302772
46901,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,99,1537,35889,80,1507,457814,114,96,381,65,3,3,1507,30,14,18,24,14,Eletrônico,Primeiro Grau,448.6125,303.7916390179164
46901,TRT4,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,19,2322,1,2,1633,2,0,0,0,0,0,2,17,0,0,0,0,Eletrônico,Primeiro Grau,2322.0,816.5
46901,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,48,1715,30681,94,1131,821948,64,67,370,123,0,0,1131,584,0,0,7,2,Eletrônico,Primeiro Grau,326.3936170212766,726.7444739168877
46901,TRT4,Justiça do Trabalho,G1,1,Pré-processual,Sim,2024-01-31,0,,130,2,0,,0,0,0,0,0,0,,0,0,0,0,0,Eletrônico,Primeiro Grau,65.0,
46902,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,40,1356,44220,60,1305,604514,388,94,252,160,1,2,1305,51,10,24,56,14,Eletrônico,Primeiro Grau,737.0,463.22911877394637
46902,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,14,365,5905,11,260,125770,1,12,130,19,0,0,260,105,0,1,3,0,Eletrônico,Primeiro Grau,536.8181818181819,483.7307692307692
46903,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,125,1374,21025,54,1351,495584,122,96,403,120,24,13,1351,23,27,22,33,14,Eletrônico,Primeiro Grau,389.35185185185185,366.8275351591414
46903,TRT4,Justiça do Trabalho,G1,1,Execução fiscal,Sim,2024-01-31,0,12,3023,1,2,1123,1,0,0,1,0,0,2,10,0,0,0,0,Eletrônico,Primeiro Grau,3023.0,561.5
46903,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,67,1486,14102,40,677,500738,205,91,4,226,0,0,677,809,0,1,5,2,Eletrônico,Primeiro Grau,352.55,739.642540620384
46904,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,38,458,5059,18,450,111869,86,26,110,35,0,2,450,8,39,1,3,10,Eletrônico,Primeiro Grau,281.05555555555554,248.59777777777776
46904,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,18,421,8664,7,241,102862,14,35,57,35,0,0,241,180,0,0,0,1,Eletrônico,Primeiro Grau,1237.7142857142858,426.81327800829877
46905,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,46,454,5302,17,433,121228,52,1,124,34,4,3,433,21,0,7,17,1,Eletrônico,Primeiro Grau,311.88235294117646,279.97228637413394
46905,TRT4,Justiça do Trabalho,G1,1,Execução extrajudicial não fiscal,Sim,2024-01-31,0,,283,1,0,,0,1,0,0,0,0,,0,0,0,0,0,Eletrônico,Primeiro Grau,283.0,
46905,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,6,822,5946,23,520,399193,55,20,203,44,0,0,520,302,0,1,12,1,Eletrônico,Primeiro Grau,258.5217391304348,767.6788461538462
46906,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,76,601,10563,29,588,174935,59,32,156,53,2,3,588,13,18,4,10,4,Eletrônico,Primeiro Grau,364.2413793103448,297.50850340136054
46906,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,22,794,2020,8,545,460945,16,41,161,31,0,0,545,249,0,0,11,1,Eletrônico,Primeiro Grau,252.5,845.7706422018349
46907,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,37,390,2278,9,381,62773,37,20,152,50,0,3,381,9,6,4,5,2,Eletrônico,Primeiro Grau,253.11111111111111,164.75853018372703
46907,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,16,1066,5642,9,483,235773,2,39,48,30,0,0,483,583,0,1,2,1,Eletrônico,Primeiro Grau,626.8888888888889,488.14285714285717
46908,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,5,1429,2,2,1424,2781809,4,0,11,0,0,0,1424,5,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1953.5175561797753
46908,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,49,1226,27818,39,1161,563633,48,30,253,72,0,1,1161,65,20,5,22,16,Eletrônico,Primeiro Grau,713.2820512820513,485.47200689061157
46908,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,25,2146,6031,27,871,793084,31,33,205,49,0,0,871,1275,0,1,18,0,Eletrônico,Primeiro Grau,223.37037037037038,910.5442020665902
46909,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,46,599,8775,22,591,174792,53,54,216,64,1,3,591,8,19,6,5,7,Eletrônico,Primeiro Grau,398.8636363636364,295.75634517766497
46909,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,27,1286,25711,13,506,359784,22,21,160,79,0,0,506,780,1,0,5,1,Eletrônico,Primeiro Grau,1977.7692307692307,711.0355731225296
46910,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,40,401,4911,18,393,90507,23,59,134,58,0,5,393,8,54,1,2,5,Eletrônico,Primeiro Grau,272.8333333333333,230.29770992366412
46910,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,22,711,3607,17,320,166378,1,23,151,40,0,0,320,391,0,1,0,2,Eletrônico,Primeiro Grau,212.1764705882353,519.93125
46911,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,26,290,1561,8,258,64229,12,17,69,26,0,2,258,32,24,10,11,6,Eletrônico,Primeiro Grau,195.125,248.9496124031008
46911,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,16,713,22957,22,300,180994,11,57,188,35,0,0,300,413,0,0,4,0,Eletrônico,Primeiro Grau,1043.5,603.3133333333334
46912,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,30,279,1167,8,263,84522,12,29,88,39,2,1,263,16,19,3,4,1,Eletrônico,Primeiro Grau,145.875,321.37642585551333
46912,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,17,636,811,7,367,255237,13,18,184,44,0,0,367,269,0,1,2,0,Eletrônico,Primeiro Grau,115.85714285714286,695.4686648501363
46913,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,93,947,19150,43,877,221400,44,25,290,57,0,1,877,70,6,8,20,6,Eletrônico,Primeiro Grau,445.3488372093023,252.4515393386545
46913,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,20,1382,7339,16,586,364172,17,41,225,76,0,0,586,796,0,1,9,3,Eletrônico,Primeiro Grau,458.6875,621.4539249146758
46914,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,87,974,12595,48,962,208295,34,89,214,95,0,2,962,12,46,9,10,4,Eletrônico,Primeiro Grau,262.3958333333333,216.52286902286903
46914,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,49,902,6741,48,346,159401,13,9,82,63,0,0,346,556,0,0,6,0,Eletrônico,Primeiro Grau,140.4375,460.6965317919075
46915,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,4,383,1,1,381,688749,0,0,1,0,0,0,381,2,0,0,1,0,Eletrônico,Primeiro Grau,1.0,1807.740157480315
46915,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,80,636,6177,26,595,143435,23,39,187,63,2,0,595,41,29,2,4,0,Eletrônico,Primeiro Grau,237.57692307692307,241.0672268907563
46915,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,37,1196,13352,76,546,395719,14,50,139,70,0,1,546,650,0,1,13,1,Eletrônico,Primeiro Grau,175.68421052631578,724.7600732600732
46916,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,2,399,2,2,394,721790,1,0,8,0,0,0,394,5,0,0,0,0,Eletrônico,Primeiro Grau,1.0,1831.9543147208121
46916,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,90,735,7981,34,697,142310,6,70,270,103,8,4,697,38,59,8,13,3,Eletrônico,Primeiro Grau,234.73529411764707,204.17503586800575
46916,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,32,1746,7395,46,627,603290,11,53,245,106,2,0,627,1119,0,2,12,0,Eletrônico,Primeiro Grau,160.7608695652174,962.1850079744817
46917,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,1,696,5,1,694,1715498,0,0,4,0,0,0,694,2,0,0,0,0,Eletrônico,Primeiro Grau,5.0,2471.8991354466857
46917,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,58,1490,19288,30,1451,628439,91,29,279,53,1,14,1451,39,39,10,48,16,Eletrônico,Primeiro Grau,642.9333333333333,433.1075120606478
46917,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,24,1500,3276,18,782,670180,57,39,215,44,0,0,782,718,0,3,5,2,Eletrônico,Primeiro Grau,182.0,857.0076726342711
46918,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,51,1310,18966,34,1290,631520,91,66,245,98,7,10,1290,20,36,19,33,11,Eletrônico,Primeiro Grau,557.8235294117648,489.5503875968992
46918,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,22,1499,13248,18,667,725665,18,35,206,26,0,0,667,832,0,2,12,2,Eletrônico,Primeiro Grau,736.0,1087.9535232383807
46919,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,65,1303,48139,87,1284,582313,36,44,183,77,6,2,1284,19,68,6,11,12,Eletrônico,Primeiro Grau,553.3218390804598,453.51479750778816
46919,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,37,1786,21622,25,1137,1018937,19,66,269,73,0,0,1137,649,0,2,15,1,Eletrônico,Primeiro Grau,864.88,896.1627088830255
46920,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,54,1500,18031,23,1441,639645,86,51,240,63,1,10,1441,59,17,6,21,20,Eletrônico,Primeiro Grau,783.9565217391304,443.88965995836224
46920,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,39,1981,11471,24,1116,832203,37,76,311,52,0,0,1116,865,0,1,5,2,Eletrônico,Primeiro Grau,477.9583333333333,745.7016129032259
46921,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,2165,37,1,2165,5888829,12,0,4,2,0,1,2165,0,0,0,0,1,Eletrônico,Primeiro Grau,37.0,2720.0133949191686
46921,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,90,1731,21725,44,1718,632181,294,56,280,89,4,6,1718,13,74,15,42,16,Eletrônico,Primeiro Grau,493.75,367.97497089639114
46921,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,47,1499,4851,22,1029,687185,63,44,106,66,0,0,1029,470,1,4,15,3,Eletrônico,Primeiro Grau,220.5,667.8182701652089
46922,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,1,370,473,1,370,745985,3,0,0,0,0,0,370,0,0,0,0,0,Eletrônico,Primeiro Grau,473.0,2016.1756756756756
46922,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,39,531,7949,25,517,209057,108,15,77,23,0,1,517,14,18,0,3,0,Eletrônico,Primeiro Grau,317.96,404.36557059961314
46922,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,14,1801,15600,17,1015,1202759,469,35,185,51,0,0,1015,786,0,0,4,1,Eletrônico,Primeiro Grau,917.6470588235294,1184.984236453202
46923,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,38,272,2251,17,252,46387,40,35,97,49,1,0,252,20,24,2,36,1,Eletrônico,Primeiro Grau,132.41176470588235,184.07539682539684
46923,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,14,743,4260,8,301,231984,6,20,108,32,0,0,301,442,2,0,14,0,Eletrônico,Primeiro Grau,532.5,770.7109634551495
46924,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,69,581,12628,54,570,140877,22,44,158,23,0,2,570,11,49,9,16,3,Eletrônico,Primeiro Grau,233.85185185185185,247.15263157894736
46924,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,16,485,42124,20,375,194948,7,40,137,10,0,0,375,110,0,0,6,0,Eletrônico,Primeiro Grau,2106.2,519.8613333333333
46925,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,59,660,7446,34,607,153279,8,46,144,57,1,2,607,53,58,3,4,5,Eletrônico,Primeiro Grau,219.0,252.51894563426688
46925,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,30,1017,12905,20,466,267877,5,29,128,34,0,0,466,551,0,1,4,0,Eletrônico,Primeiro Grau,645.25,574.8433476394849
46926,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,3,586,1,1,585,1391663,5,0,3,0,0,0,585,1,0,0,1,0,Eletrônico,Primeiro Grau,1.0,2378.911111111111
46926,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,104,785,7917,30,751,153124,42,34,248,56,6,3,751,34,29,4,7,3,Eletrônico,Primeiro Grau,263.9,203.89347536617842
46926,TRT4,Justiça do Trabalho,G1,1,Execução judicial,Sim,2024-01-31,15,645,4061,38,291,136228,27,47,83,28,0,0,291,354,0,0,10,1,Eletrônico,Primeiro Grau,106.86842105263158,468.13745704467357
46927,TRT4,Justiça do Trabalho,G1,1,Outros,Sim,2024-01-31,1,517,1,1,515,1187520,4,0,5,0,0,0,515,2,0,0,0,0,Eletrônico,Primeiro Grau,1.0,2305.864077669903
46927,TRT4,Justiça do Trabalho,G1,1,Conhecimento não criminal,Sim,2024-01-31,42,811,14085,35,747,391342,38,70,177,64,0,2,747,64,22,12,7,8,Eletrônico,Primeiro Grau,402.42857142857144,523.8848728246319
